zip,id
54742,2
54745,1
54751,3
54812,1
54814,2
54817,1
54821,1
54837,1
54848,1
54891,1
54901,1
54904,2
54911,2
54913,4
54914,2
54929,2
54935,3
54937,2
54941,1
54952,1
54956,3
55008,1
55009,1
55016,3
55021,1
55024,1
55025,1
55033,3
55037,2
55040,2
55042,2
55044,6
55051,1
55057,8
55060,3
55063,1
55066,2
55068,1
55072,1
55075,2
55077,5
55082,2
55084,1
55101,10
55102,14
55103,1
55104,10
55105,2
55108,1
55109,5
55110,3
55111,2
55112,1
55113,9
55114,2
55117,2
55118,1
55119,22
55121,4
55122,2
55123,3
55124,1
55125,2
55126,3
55127,3
55128,3
55129,1
55130,3
55144,4
55155,3
55301,1
55302,1
55303,2
55304,1
55305,7
55306,4
55311,2
55316,1
55320,1
55330,4
55331,1
55336,1
55337,5
55343,1
55344,6
55345,6
55346,1
55347,2
55350,2
55352,1
55355,2
55362,1
55369,14
55371,1
55372,6
55378,2
55379,3
55391,4
55401,10
55402,13
55403,13
55404,1
55405,1
55406,1
55411,2
55413,7
55414,3
55415,11
55416,14
55417,1
55418,1
55419,1
55420,2
55421,1
55422,5
55423,2
55424,4
55425,7
55426,10
55427,3
55428,2
55429,3
55430,2
55431,4
55432,4
55433,2
55434,1
55435,7
55436,2
55437,10
55438,2
55439,2
55442,3
55445,11
55447,13
55449,2
55450,2
55454,2
55455,8
55487,1
55604,2
55606,2
55612,2
55615,1
55616,5
55718,1
55719,2
55723,2
55731,1
55744,2
55767,2
55792,2
55802,4
55805,2
55806,1
55811,2
55812,2
55901,7
55902,5
55904,5
55912,4
55949,2
55960,1
55972,1
55976,1
55987,3
56001,11
56003,3
56007,5
56013,4
56031,1
56043,1
56071,1
56073,3
56082,1
56087,1
56156,2
56164,1
56171,1
56187,2
56201,1
56222,1
56258,1
56265,1
56267,4
56270,2
56277,1
56288,3
56301,1
56303,1
56304,1
56308,6
56313,1
56342,1
56345,1
56359,2
56401,3
56425,2
56441,1
56466,1
56470,1
56472,1
56474,2
56477,1
56479,1
56482,2
56484,1
56501,1
56537,2
56549,1
56560,1
56601,4
56633,1
56636,1
57005,1
57006,2
57032,1
57042,1
57069,2
57103,2
57104,3
57105,3
57106,3
57107,2
57108,2
57110,1
57201,1
57301,1
57350,1
57365,1
57401,3
57501,3
57559,2
57701,10
57702,6
57703,1
57719,2
57730,10
57732,3
57747,1
57751,3
57783,3
57790,2
58045,2
58071,1
58075,2
58078,6
58102,6
58103,6
58104,5
58201,8
58203,1
58237,1
58301,2
58318,2
58329,1
58368,1
58401,4
58405,2
58501,1
58503,6
58504,1
58523,3
58528,1
58531,1
58554,5
58571,1
58577,1
58601,4
58701,2
58703,1
58801,3
58854,1
59011,1
59020,1
59024,1
59030,3
59047,1
59068,2
59101,3
59102,4
59105,1
59106,1
59301,1
59330,2
59401,1
59404,4
59405,1
59411,1
59417,4
59434,1
59601,3
59602,2
59701,2
59714,1
59715,6
59716,3
59720,1
59724,1
59725,1
59739,1
59755,1
59758,3
59801,4
59802,1
59803,1
59808,5
59812,3
59823,1
59840,1
59854,1
59858,1
59860,1
59867,1
59868,1
59872,1
59901,6
59911,1
59913,1
59921,1
59922,1
59935,1
59937,9
60002,1
60004,5
60005,3
60007,4
60008,5
60010,21
60012,3
60014,2
60015,2
60016,5
60018,11
60020,1
60022,1
60025,4
60030,6
60031,1
60033,1
60035,8
60045,4
60046,1
60047,3
60048,19
60050,5
60051,3
60053,2
60056,7
60060,2
60061,7
60062,13
60067,3
60068,1
60069,2
60071,1
60074,3
60077,12
60083,1
60084,1
60085,2
60087,1
60089,8
60090,4
60093,7
60098,1
60101,1
60102,1
60106,2
60108,6
60110,1
60115,23
60118,2
60120,4
60123,12
60126,7
60130,1
60134,10
60137,6
60139,1
60142,1
60143,4
60148,21
60153,7
60154,1
60156,1
60160,2
60169,4
60171,2
60172,1
60173,15
60174,4
60175,2
60176,5
60177,1
60178,2
60181,21
60185,2
60187,2
60188,1
60189,1
60194,4
60201,9
60202,7
60208,8
60301,11
60302,2
60304,3
60305,1
60402,1
60404,2
60410,1
60411,2
60415,3
60417,2
60420,1
60422,1
60423,3
60428,1
60429,2
60430,1
60431,1
60432,1
60433,15
60435,6
60439,8
60440,24
60441,1
60443,2
60445,4
60446,5
60448,1
60449,1
60450,4
60451,1
60453,9
60455,1
60462,4
60463,1
60465,1
60466,1
60473,3
60477,3
60478,1
60484,2
60487,2
60490,1
60502,3
60504,9
60505,2
60506,4
60510,1
60513,1
60515,9
60516,1
60517,4
60521,2
60523,23
60525,5
60526,2
60527,4
60532,5
60538,11
60540,8
60542,5
60543,4
60546,1
60555,1
60558,1
60559,1
60560,1
60561,1
60563,8
60564,6
60565,1
60585,1
60586,1
60601,20
60602,2
60603,4
60604,2
60605,10
60606,28
60607,31
60608,3
60609,2
60610,8
60611,43
60612,7
60613,6
60614,4
60615,1
60616,8
60617,1
60618,32
60620,1
60621,2
60622,1
60623,2
60625,1
60626,1
60630,1
60632,6
60636,1
60637,4
60638,3
60639,1
60640,8
60641,2
60642,4
60643,1
60646,14
60647,4
60652,23
60653,1
60654,6
60655,1
60657,11
60660,4
60661,11
60666,12
60706,2
60707,2
60712,1
60714,4
60803,1
60804,1
60805,2
60901,2
60914,4
60915,1
60938,1
61008,2
61021,4
61025,1
61028,1
61032,3
61036,8
61048,1
61061,1
61068,3
61074,1
61101,1
61104,2
61107,3
61108,3
61109,11
61112,1
61114,1
61115,1
61201,1
61254,1
61265,5
61270,1
61282,2
61301,1
61350,2
61354,3
61356,1
61364,6
61401,2
61443,1
61455,2
61462,1
61520,1
61554,2
61602,2
61604,1
61606,1
61611,5
61614,3
61615,5
61635,1
61701,9
61704,9
61705,2
61723,1
61753,1
61761,26
61764,2
61801,4
61802,1
61820,10
61821,1
61822,8
61832,2
61856,1
61910,1
61920,1
61938,5
62002,6
62025,7
62035,2
62040,3
62052,2
62062,4
62095,1
62201,1
62208,1
62221,2
62234,2
62269,3
62294,2
62301,6
62305,1
62363,1
62401,4
62445,1
62521,3
62526,1
62558,1
62650,1
62656,1
62702,3
62703,1
62704,3
62711,2
62769,1
62781,1
62801,2
62838,1
62864,3
62881,1
62901,2
62918,1
62947,1
62958,2
62959,1
63005,2
63010,1
63011,5
63017,4
63025,3
63026,4
63028,4
63031,1
63033,1
63042,2
63043,2
63048,1
63070,1
63080,1
63101,2
63102,11
63103,5
63105,5
63108,4
63110,22
63112,1
63113,1
63114,1
63116,2
63117,1
63118,1
63122,4
63123,2
63124,1
63125,2
63129,2
63131,1
63132,1
63134,3
63136,1
63139,1
63141,5
63143,1
63144,4
63146,3
63301,2
63303,5
63304,1
63334,3
63368,1
63376,3
63379,2
63383,3
63385,2
63401,1
63435,3
63452,1
63501,5
63537,1
63549,2
63650,3
63664,1
63701,4
63703,3
63775,1
63801,5
63851,3
63901,1
64012,10
64014,13
64015,3
64020,1
64024,1
64029,3
64030,8
64040,2
64050,1
64055,4
64057,6
64063,3
64064,7
64067,8
64068,10
64070,3
64075,3
64079,2
64080,3
64081,17
64083,5
64085,3
64086,9
64089,3
64093,8
64101,3
64105,67
64106,37
64108,74
64110,7
64111,32
64112,19
64113,1
64114,14
64116,22
64118,14
64119,16
64120,16
64124,3
64127,12
64128,3
64129,11
64130,7
64131,9
64132,18
64133,7
64138,4
64139,6
64145,6
64150,14
64151,7
64152,1
64153,74
64154,12
64155,2
64156,3
64158,3
64424,3
64429,3
64442,2
64458,2
64468,6
64491,1
64501,15
64503,6
64505,1
64506,9
64507,17
64601,1
64701,1
64724,1
64735,7
64739,2
64772,5
64779,2
64801,5
64804,15
64834,2
64836,1
64850,3
64999,2
65049,1
65063,1
65065,6
65101,3
65109,2
65201,2
65202,1
65203,5
65233,1
65251,2
65262,4
65270,4
65279,1
65301,8
65347,1
65351,3
65355,2
65401,1
65536,1
65556,1
65559,2
65583,2
65584,1
65605,1
65611,1
65613,4
65616,16
65712,1
65721,2
65739,4
65770,1
65775,2
65785,1
65802,7
65803,7
65804,14
65806,2
65807,6
65809,1
65810,1
66013,2
66030,1
66031,11
66044,5
66046,2
66047,5
66048,5
66049,3
66061,16
66062,28
66086,1
66105,1
66109,2
66111,1
66112,2
66202,25
66203,6
66204,10
66205,9
66207,6
66208,8
66209,15
66210,41
66211,33
66212,10
66213,23
66214,10
66215,7
66216,5
66217,6
66218,3
66219,24
66221,4
66223,10
66224,4
66227,5
66251,14
66424,1
66439,1
66502,5
66508,1
66534,1
66538,1
66542,3
66547,1
66603,1
66604,3
66608,2
66609,1
66611,2
66612,4
66614,3
66618,1
66701,1
66713,1
66748,1
66749,1
66762,5
66801,4
66839,1
66901,1
67005,1
67030,1
67037,2
67042,4
67054,1
67063,1
67114,1
67202,2
67206,3
67207,2
67208,2
67210,1
67212,3
67214,1
67216,1
67226,12
67301,1
67401,5
67410,1
67432,1
67460,3
67501,3
67502,3
67530,1
67601,4
67701,2
67735,2
67756,1
67801,1
67846,1
67901,1
68003,2
68005,1
68008,3
68022,1
68025,2
68028,2
68048,1
68064,1
68066,2
68102,16
68103,1
68105,2
68106,5
68107,5
68110,5
68111,2
68114,2
68118,4
68122,1
68123,2
68127,4
68130,1
68131,1
68134,1
68137,1
68138,8
68144,11
68154,1
68305,2
68310,2
68321,1
68333,1
68370,3
68410,3
68434,3
68446,2
68462,2
68467,5
68501,2
68503,1
68504,3
68506,1
68507,1
68508,13
68510,5
68512,1
68516,4
68521,4
68527,1
68528,1
68588,1
68601,6
68620,1
68649,2
68666,1
68701,4
68710,1
68776,5
68788,1
68801,3
68803,6
68818,3
68822,1
68831,1
68845,8
68847,3
68850,3
68862,1
68901,2
68938,1
68949,1
68959,1
69022,1
69101,1
69129,1
69138,1
69143,1
69153,4
69156,1
69162,1
69337,1
69347,1
69361,2
70001,2
70002,3
70003,2
70005,1
7003,1
70058,1
70062,13
70065,1
70068,1
70094,1
70112,5
70113,2
70115,3
70117,2
70118,9
70119,1
70121,1
70124,3
70125,2
70126,2
70127,1
70128,2
70130,8
70148,1
70301,1
70359,1
70360,1
70401,2
70403,1
70420,2
70433,7
70437,1
70454,1
70458,2
70461,3
70471,1
70501,2
70503,14
70506,2
70517,1
70518,1
70535,1
70560,2
70570,2
70583,2
70601,4
70634,1
70647,2
70663,1
70668,1
70734,2
70737,3
70775,2
70785,1
70801,6
70802,6
70806,2
70808,8
70809,4
70810,1
70815,1
70817,1
71104,1
71105,4
71111,5
71202,1
71203,2
71270,3
71292,1
71301,4
71303,3
71351,1
71360,1
71457,3
71601,2
71701,1
71730,4
71801,1
71901,5
71913,11
71923,2
71957,5
72007,1
72015,1
72019,1
72021,1
72023,2
72024,1
72032,9
72035,1
72076,2
72086,1
72104,2
72110,1
72112,1
72114,7
72116,2
72117,6
72118,3
72120,1
72176,1
72201,5
72202,3
72204,4
72205,6
72206,2
72209,10
72210,6
72211,7
72223,3
72227,1
72301,1
72315,2
72335,2
72342,1
72364,1
72390,2
72401,2
72404,2
72450,2
72455,2
72476,1
72501,5
72543,2
72601,1
72632,7
72653,1
72701,6
72703,6
72704,7
72712,27
72745,2
72756,2
72758,6
72761,1
72762,3
72764,2
72801,1
72802,1
72830,1
72908,1
72949,1
72956,2
73003,2
73005,1
73009,1
73013,16
73014,1
73018,2
73019,2
73020,1
73030,2
73033,1
73034,9
73036,3
73052,1
73055,1
73069,5
73071,1
73072,10
73074,1
73075,1
73077,1
73078,1
73080,1
73093,2
73096,4
73099,9
73102,3
73104,2
73105,2
73106,2
73108,5
73109,1
73110,2
73111,2
73112,3
73114,4
73115,1
73118,2
73120,3
73127,2
73129,1
73130,4
73131,3
73139,3
73149,2
73159,2
73160,3
73162,2
73170,4
73401,8
73459,2
73460,1
73501,1
73505,1
73529,1
73533,2
73542,1
73572,1
73644,3
73645,1
73651,1
73662,1
73663,1
73701,1
73703,2
73717,1
73728,1
73801,3
73834,2
73939,1
73942,1
73945,1
74006,3
74008,1
74010,2
74012,5
74015,4
74017,1
74019,1
74020,1
74037,2
74044,1
74055,3
74056,3
74063,1
74066,1
74074,4
74075,3
74079,2
74103,8
74104,1
74105,3
74107,4
74114,3
74115,3
74119,6
74120,1
74133,7
74135,6
74137,2
74145,3
74146,1
74301,1
74331,1
74337,1
74354,3
74361,2
74401,3
74403,1
74427,1
74437,2
74441,1
74454,1
74462,1
74464,3
74465,2
74467,1
74501,3
74523,1
74525,1
74571,1
74578,1
74601,3
74631,2
74637,1
74701,7
74804,3
74820,4
74834,2
74859,2
74868,2
74954,1
74955,1
74960,2
75002,1
75006,3
75009,2
75010,2
75013,9
75015,1
75019,18
75020,2
75022,1
75023,5
75024,38
75025,6
75028,1
75032,3
75033,1
75034,38
75035,3
75038,3
75039,12
75040,17
75041,2
75042,1
75043,2
75044,1
75048,1
75050,5
75052,12
75056,6
75057,3
75061,3
75062,7
75063,14
75067,5
75068,1
75069,5
75070,8
75071,3
75074,6
75075,5
75077,4
75080,2
75081,1
75082,11
75087,5
75088,4
75089,1
75090,4
75092,1
75093,23
75094,2
75098,2
75103,1
75104,4
75110,2
75115,2
75119,2
75126,2
75134,1
75137,3
75142,1
75143,1
75150,11
75154,1
75159,1
75160,5
75165,3
75169,1
75181,1
75182,1
75189,1
75201,51
75202,12
75203,3
75204,8
75205,4
75206,6
75207,4
75208,2
75209,7
75211,2
75212,1
75214,1
75215,1
75218,4
75219,9
75223,1
75225,1
75226,4
75229,1
75231,12
75232,1
75234,10
75235,19
75237,1
75238,2
75240,7
75243,2
75244,6
75246,1
75248,2
75251,1
75252,4
75253,1
75254,12
75261,15
75287,4
75402,1
75407,2
75454,1
75455,1
75460,1
75482,1
75501,1
75503,1
75570,2
75601,1
75602,1
75605,6
75662,1
75672,2
75701,9
75702,1
75703,3
75709,2
75751,1
75758,1
75763,1
75771,1
75801,3
75833,1
75901,1
75951,1
75964,2
76002,2
76006,1
76009,3
76010,3
76011,10
76013,2
76014,3
76015,3
76017,2
76018,4
76020,1
76021,2
76022,2
76028,3
76033,2
76034,2
76040,1
76048,2
76049,1
76051,10
76052,3
76053,3
76055,2
76063,6
76086,1
76087,4
76092,5
76102,3
76104,4
76107,8
76108,4
76109,2
76114,1
76115,1
76116,6
76126,1
76131,1
76132,7
76135,3
76137,3
76140,1
76148,1
76155,43
76164,2
76177,16
76180,8
76182,1
76201,9
76205,1
76207,1
76208,2
76209,1
76210,7
76226,1
76227,1
76234,1
76244,4
76248,2
76262,5
76301,2
76308,2
76309,1
76354,1
76365,1
76384,1
76401,1
76437,1
76442,1
76448,1
76457,1
76502,4
76504,1
76520,1
76527,1
76528,1
76542,5
76543,3
76544,1
76548,1
76550,1
76559,1
76571,1
76574,1
76621,1
76642,1
76645,1
76651,1
76701,1
76705,2
76712,5
76802,1
76825,1
76834,1
76844,1
76849,4
76901,5
76932,1
76943,2
76945,1
77002,29
77004,18
77005,4
77006,3
77007,5
77008,6
77009,2
77010,8
77015,3
77018,3
77019,5
77020,1
77024,20
77025,1
77026,1
77027,23
77029,1
77030,13
77032,8
77033,1
77034,3
77036,1
77040,3
77041,1
77042,3
77044,2
77045,2
77051,1
77053,4
77054,12
77055,2
77056,8
77057,8
77058,1
77060,1
77061,14
77063,1
77064,1
77065,1
77070,11
77071,1
77073,1
77074,4
77075,10
77077,5
77079,4
77081,2
77084,3
77085,1
77087,1
77090,5
77093,1
77094,4
77095,5
77098,9
77099,1
77204,17
77301,2
77303,1
77304,2
77316,1
77338,12
77339,7
77340,6
77341,1
77346,2
77351,1
77354,3
77356,1
77357,5
77373,8
77375,5
77377,3
77379,1
77380,9
77381,3
77384,5
77385,9
77386,3
77388,4
77389,2
77396,2
77406,3
77407,3
77414,2
77422,1
77429,3
77433,2
77441,1
77449,2
77450,7
77459,2
77461,1
77469,2
77471,2
77477,5
77478,1
77479,8
77484,1
77488,2
77493,3
77494,9
77498,1
77503,1
77505,3
77506,1
77511,3
77521,5
77530,3
77531,3
77539,1
77546,5
77550,6
77551,3
77554,2
77566,3
77571,1
77573,7
77578,1
77581,1
77584,9
77591,4
77598,2
77601,1
77640,1
77656,2
77657,1
77662,1
77701,1
77705,3
77707,1
77802,2
77803,2
77807,2
77830,1
77833,3
77840,8
77844,1
77845,3
77856,1
77864,2
77868,3
77880,1
77901,1
77904,4
77954,2
77962,1
77979,2
78003,2
78006,4
78013,1
78014,1
78019,3
78022,1
78024,1
78025,1
78028,6
78041,5
78063,1
78071,1
78114,1
78124,1
78130,5
78132,1
78133,2
78154,7
78155,3
78201,4
78202,1
78204,1
78205,15
78207,1
78208,1
78209,9
78212,3
78214,2
78215,14
78216,17
78217,2
78218,5
78219,1
78223,3
78224,5
78226,2
78227,3
78228,1
78229,4
78230,6
78232,4
78233,4
78235,3
78237,1
78238,5
78240,2
78245,6
78249,3
78251,5
78256,9
78257,7
78258,10
78260,2
78332,1
78336,1
78363,2
78364,1
78373,5
78382,4
78387,1
78405,2
78408,2
78410,1
78411,1
78412,4
78415,3
78416,1
78418,2
78501,6
78503,1
78504,1
78520,2
78521,3
78526,1
78539,1
78550,1
78552,2
78572,1
78577,1
78582,1
78589,3
78597,7
78602,3
78606,3
78610,2
78613,17
78617,10
78620,3
78621,2
78624,7
78626,2
78628,3
78634,2
78636,4
78640,11
78641,7
78643,2
78650,3
78653,5
78654,2
78657,2
78660,7
78664,5
78665,9
78666,22
78676,4
78681,6
78701,78
78702,40
78703,37
78704,31
78705,5
78710,1
78717,10
78719,23
78721,5
78722,1
78723,37
78724,6
78726,4
78727,5
78728,2
78729,6
78730,7
78731,2
78732,8
78734,4
78735,10
78736,3
78737,4
78738,7
78741,27
78744,16
78745,12
78746,30
78747,3
78748,8
78749,5
78750,3
78751,6
78752,28
78753,16
78754,16
78756,3
78757,3
78758,54
78759,20
78801,1
78834,1
78838,1
78840,1
78852,1
78861,1
78873,1
78934,2
78941,2
78942,1
78945,1
78950,1
78954,1
79015,1
79022,1
79029,2
79070,1
79072,1
79079,1
79103,1
79106,1
79118,3
79119,3
79124,4
79201,2
79252,1
79331,1
79355,1
79370,1
79401,2
79407,4
79415,2
79416,1
79424,4
79510,1
79512,1
79556,2
79606,3
79701,1
79706,1
79707,1
79720,1
79734,1
79735,2
79756,1
79762,1
79764,1
79765,1
79772,3
79843,1
79852,2
79855,2
79901,5
79902,1
79905,1
79907,2
79911,2
79912,2
79925,12
79930,1
79932,1
79935,1
79936,2
80002,4
80003,2
80004,2
80005,1
80007,1
80011,21
80012,6
80013,9
80014,10
80015,2
80016,5
80017,1
80018,2
80019,2
80020,13
80021,14
80022,8
80023,14
80026,24
80027,35
80030,9
80031,14
80033,4
80045,5
80102,3
80103,1
80104,2
80108,1
80109,4
80110,2
80111,18
80112,25
80113,1
80116,2
80120,6
80121,2
80122,3
80123,8
80124,10
80125,2
80126,2
80127,4
80128,1
80129,17
80130,2
80132,1
80134,4
80135,2
80138,1
80201,1
80202,82
80203,9
80204,63
80205,13
80206,7
80207,2
80209,4
80210,9
80211,3
80212,3
80214,4
80215,5
80216,16
80218,4
80219,1
80220,1
80221,2
80222,4
80223,4
80224,3
80225,1
80226,10
80227,1
80228,3
80229,4
80230,6
80231,2
80233,4
80234,7
80235,2
80236,1
80237,14
80238,5
80239,8
80241,11
80246,15
80249,17
80260,1
80301,67
80302,50
80303,28
80304,13
80305,11
80401,39
80403,6
80420,1
80422,2
80424,40
80427,1
80433,3
80435,8
80439,2
80440,2
80442,2
80443,17
80444,5
80446,3
80447,3
80452,3
80459,2
80461,4
80465,3
80466,16
80468,1
80470,2
80474,1
80477,4
80478,1
80482,4
80483,2
80487,13
80498,9
80501,30
80503,7
80504,11
80511,1
80512,1
80513,5
80514,2
80516,15
80517,11
80521,14
80523,1
80524,20
80525,19
80526,7
80528,8
80529,1
80530,2
80534,2
80536,1
80537,11
80538,18
80540,2
80544,1
80549,4
80550,4
80601,14
80602,3
80603,9
80621,2
80631,4
80634,14
80643,1
80644,1
80701,1
80720,2
80723,1
80734,1
80737,1
80751,5
80813,4
80815,1
80817,1
80828,3
80829,2
80836,1
80863,3
80903,13
80904,2
80905,2
80906,9
80907,5
80909,2
80916,3
80918,6
80919,2
80920,6
80921,6
80922,2
80923,5
80924,2
80925,1
80926,2
81001,1
81003,13
81004,3
81005,1
81007,5
81008,9
81020,1
81025,3
81044,2
81050,6
81052,4
81082,3
81089,3
81101,4
81122,2
81130,1
81132,2
81137,1
81143,2
81144,3
81146,1
81147,6
81149,1
81154,1
81201,10
81210,3
81211,4
81212,9
81224,5
81225,6
81226,1
81227,1
81230,6
81235,4
81236,1
81241,1
81242,1
81248,1
81252,3
81301,25
81303,6
81320,1
81321,2
81323,2
81326,1
81328,1
81330,1
81332,1
81401,14
81413,1
81416,1
81424,1
81428,3
81432,6
81433,1
81435,13
81501,19
81503,2
81505,5
81506,5
81522,1
81601,24
81610,2
81611,26
81615,6
81620,25
81621,12
81623,13
81625,4
81631,10
81632,7
81635,1
81637,6
81641,2
81643,1
81645,2
81647,2
81650,5
81652,1
81657,30
82001,4
82009,1
82070,2
82072,1
82101,8
82190,7
82201,2
82225,1
82301,2
82414,4
82422,2
82501,2
82513,1
82515,1
82520,4
82601,1
82609,2
82633,1
82636,1
82716,2
82729,1
82801,4
82834,1
82901,4
82930,2
82941,2
83001,20
83002,1
83013,1
83014,1
83025,3
83101,1
83110,2
83127,1
83201,1
83202,3
83276,1
83301,5
83303,1
83313,2
83318,2
83333,4
83336,1
83353,2
83401,2
83402,6
83420,1
83422,1
83429,1
83440,1
83467,1
83530,1
83605,2
83607,1
83610,1
83615,1
83616,3
83638,1
83642,7
83647,1
83651,2
83686,1
83687,6
83702,10
83704,9
83705,2
83706,4
83709,6
83713,3
83714,3
83716,1
83725,2
83805,2
83814,6
83815,1
83825,1
83843,1
83854,1
83864,3
83868,1
84003,4
84010,1
84014,2
84015,10
84017,4
84020,34
84024,1
84025,4
84028,4
84029,4
84032,8
84036,2
84037,10
84041,13
84042,2
84043,68
84044,1
84045,4
84047,3
84049,2
84054,2
84057,10
84058,14
84060,10
84061,1
84062,4
84065,3
84066,1
84067,2
84070,36
84074,1
84078,1
84083,1
84084,4
84087,2
84088,7
84092,5
84094,6
84095,9
84096,1
84097,6
84098,12
84101,20
84102,8
84103,9
84104,8
84105,2
84106,4
84107,36
84108,2
84109,3
84111,28
84112,10
84115,15
84116,28
84117,1
84118,3
84119,22
84120,11
84121,3
84122,1
84123,9
84129,30
84132,1
84190,3
84302,7
84317,1
84321,14
84332,2
84337,6
84341,3
84401,17
84403,4
84404,9
84405,5
84408,3
84414,2
84501,5
84511,1
84512,4
84513,2
84523,2
84525,2
84532,12
84535,2
84601,11
84604,3
84606,15
84607,1
84624,1
84631,2
84647,1
84648,1
84654,1
84656,1
84660,5
84663,2
84701,7
84713,3
84716,1
84719,1
84720,5
84721,3
84726,2
84737,3
84738,1
84739,1
84741,13
84745,5
84757,1
84767,12
84770,9
84775,1
84776,1
84780,2
84790,7
85003,8
85004,23
85007,15
85008,11
85012,5
85013,15
85014,9
85015,5
85016,14
85017,9
85018,4
85020,3
85021,2
85022,6
85023,4
85024,1
85027,8
85028,2
85029,2
85032,6
85034,9
85035,3
85037,3
85040,7
85041,1
85043,1
85044,2
85048,2
85050,5
85051,8
85053,1
85054,31
85085,9
85086,2
85087,1
85118,1
85119,1
85122,5
85132,5
85138,2
85139,1
85140,2
85142,2
85173,1
85194,2
85201,8
85202,2
85204,3
85205,1
85206,8
85207,1
85209,2
85210,4
85212,17
85222,1
85224,12
85225,13
85226,15
85233,7
85234,7
85248,12
85250,8
85251,32
85253,3
85254,25
85255,11
85256,9
85257,10
85258,10
85259,1
85260,33
85262,1
85268,4
85281,34
85282,15
85283,2
85284,11
85286,20
85287,12
85295,5
85296,2
85297,9
85298,1
85301,3
85302,1
85305,21
85308,4
85310,1
85321,2
85323,11
85326,3
85331,1
85333,1
85334,1
85337,1
85338,4
85339,2
85340,5
85344,3
85345,4
85346,2
85351,1
85353,6
85364,2
85365,5
85367,1
85374,6
85377,1
85379,5
85381,1
85382,11
85383,1
85388,4
85390,2
85395,10
85501,3
85541,2
85546,1
85602,1
85607,2
85614,4
85623,1
85635,4
85637,2
85638,1
85643,1
85658,1
85701,9
85704,5
85705,4
85706,1
85710,2
85711,1
85712,1
85713,2
85714,2
85715,2
85716,1
85718,6
85719,13
85721,4
85737,1
85739,1
85741,5
85742,1
85743,7
85745,3
85747,1
85748,1
85749,2
85750,1
85756,1
85901,3
85935,1
85937,1
86001,21
86004,13
86005,1
86011,3
86023,11
86025,3
86028,1
86036,1
86040,1
86045,1
86046,7
86047,3
86301,8
86303,2
86314,3
86322,2
86324,1
86326,3
86327,1
86333,1
86336,19
86351,6
86401,3
86403,1
86404,1
86409,3
86445,2
87004,2
87020,1
87031,13
87035,1
87045,1
87070,1
87102,9
87104,4
87105,1
87106,20
87107,6
87109,2
87110,9
87112,2
87113,9
87114,1
87120,1
87121,3
87123,4
87124,3
87144,1
87301,2
87401,5
87402,4
87410,1
87501,20
87505,21
87506,3
87507,10
87508,3
87525,1
87529,1
87530,1
87537,2
87544,4
87549,1
87553,1
87556,2
87557,2
87558,1
87571,3
87701,2
87710,1
87718,1
87740,2
87752,1
87801,2
87901,1
87931,1
87935,1
88001,8
88005,4
88007,1
88008,1
88011,5
88030,2
88045,1
88056,1
88061,1
88101,3
88201,3
88210,2
88220,2
88301,2
88310,2
88317,1
88318,1
88340,2
88345,2
88401,3
88415,1
88435,2
89001,1
89002,6
89003,2
89005,1
89011,1
89014,9
89015,4
89018,1
89019,2
89025,1
89027,5
89029,8
89030,3
89032,1
89042,2
89044,4
89049,2
89052,17
89074,7
89081,1
89084,2
89101,12
89102,2
89103,6
89104,5
89106,21
89107,8
89108,2
89109,46
89110,1
89113,8
89115,3
89117,4
89118,7
89119,26
89121,3
89122,6
89123,7
89128,1
89129,2
89130,2
89131,1
89134,1
89135,19
89138,2
89139,13
89141,1
89145,6
89146,12
89147,4
89148,5
89149,3
89154,3
89158,5
89169,8
89178,5
89183,2
89301,1
89310,1
89311,2
89316,1
89406,4
89408,2
89410,5
89415,2
89419,3
89420,1
89421,1
89423,3
89425,1
89427,1
89431,7
89434,12
89436,2
89440,2
89445,4
89447,4
89448,3
89449,5
89451,5
89501,12
89502,29
89503,5
89506,3
89509,3
89511,9
89512,8
89521,13
89523,4
89557,2
89701,7
89703,1
89706,4
89709,1
89801,4
89820,1
89822,1
89825,1
89835,2
89883,3
90001,2
90002,5
90003,8
90004,4
90005,20
90006,6
90007,73
90008,6
90010,3
90011,4
90012,67
90013,20
90014,21
90015,56
90016,15
90017,38
90018,2
90019,11
90020,5
90021,22
90022,2
90024,21
90025,55
90026,10
90027,15
90028,72
90029,8
90031,11
90032,67
90033,42
90034,23
90035,11
90036,20
90037,5
90038,38
90039,5
90040,14
90041,9
90042,7
90043,4
90044,7
90045,62
90046,25
90047,8
90048,20
90049,10
90056,5
90057,8
90059,5
90061,3
90062,3
90063,3
90064,31
90065,4
90066,15
90067,61
90068,25
90069,24
90071,54
90077,4
90079,4
90089,6
90094,19
90095,5
90201,1
90210,42
90211,3
90212,10
90220,1
90230,28
90232,35
90240,1
90241,15
90242,12
90245,43
90247,4
90248,3
90249,1
90250,11
90254,6
90262,5
90263,4
90265,13
90266,36
90272,18
90274,10
90275,2
90277,7
90278,8
90280,5
90290,2
90291,11
90292,22
90293,4
90301,16
90303,4
90304,1
90305,10
90401,60
90402,3
90403,16
90404,61
90405,46
90501,12
90502,2
90503,32
90504,7
90505,41
90601,8
90602,2
90603,1
90604,5
90620,7
90621,7
90623,3
90630,11
90631,11
90638,6
90639,1
90640,13
90650,8
90660,4
90670,3
90680,6
90701,1
90703,22
90706,15
90710,7
90712,6
90713,3
90715,2
90716,1
